country_txt,alpha_3_code,iyear,latitude,longitude,DistributionAddress,num_killed,num_attacked,csn_adults,csn_seniors
Holy Innocent Church,82905,2008,40.6442483,-73.9625621,279 East 17th Street,4408,1813,2153,442
Holy Innocent Church,82905,2009,40.6442483,-73.9625621,279 East 17th Street,9422,4000,4222,1200
Holy Innocent Church,82905,2010,40.6442483,-73.9625621,279 East 17th Street,20055,8355,8579,3121
Holy Innocent Church,82905,2011,40.6442483,-73.9625621,279 East 17th Street,25044,11282,9055,4707
Holy Innocent Church,82905,2012,40.6442483,-73.9625621,279 East 17th Street,23983,10069,8766,5148
Holy Innocent Church,82905,2013,40.6442483,-73.9625621,279 East 17th Street,26064,10884,9659,5521
Holy Innocent Church,82905,2014,40.6442483,-73.9625621,279 East 17th Street,27811,9997,11525,6289
Holy Innocent Church,82905,2015,40.6442483,-73.9625621,279 East 17th Street,25528,9968,9998,5562
Holy Innocent Church,82905,2016,40.6442483,-73.9625621,279 East 17th Street,29679,10872,11387,7420
Holy Innocent Church,82905,2017,40.6442483,-73.9625621,279 East 17th Street,23369,8831,8793,5745
"Faith Pentecostal Deliverance Church, Inc",84961,2005,40.714278,-73.753493,206-17 Jamaica Avenue,1426,568,632,226
"Faith Pentecostal Deliverance Church, Inc",84961,2006,40.714278,-73.753493,206-17 Jamaica Avenue,6221,2170,2729,1322
"Faith Pentecostal Deliverance Church, Inc",84961,2007,40.714278,-73.753493,206-17 Jamaica Avenue,2886,1066,1195,625
Challenge Center Outreach,80235,2005,40.723484,-73.9497625,543 Leonard Street,1130,520,610,0
Central Harlem Alcohol Crisis,89072,2005,40.812764,-73.954098,419 West 126th Street,14640,0,14640,0
Central Harlem Alcohol Crisis,89072,2006,40.812764,-73.954098,419 West 126th Street,87600,0,87600,0
Central Harlem Alcohol Crisis,89072,2007,40.812764,-73.954098,419 West 126th Street,87600,0,87600,0
Central Harlem Alcohol Crisis,89072,2008,40.812764,-73.954098,419 West 126th Street,87600,0,87600,0
Central Harlem Alcohol Crisis,89072,2009,40.812764,-73.954098,419 West 126th Street,90840,0,90840,0
Central Harlem Alcohol Crisis,89072,2010,40.812764,-73.954098,419 West 126th Street,94480,0,86560,7920
Central Harlem Alcohol Crisis,89072,2011,40.812764,-73.954098,419 West 126th Street,94560,0,84000,10560
Central Harlem Alcohol Crisis,89072,2012,40.812764,-73.954098,419 West 126th Street,96182,0,85396,10786
Central Harlem Alcohol Crisis,89072,2013,40.812764,-73.954098,419 West 126th Street,70685,230,63783,6672
Central Harlem Alcohol Crisis,89072,2014,40.812764,-73.954098,419 West 126th Street,39440,362,37621,1457
Aging In America,89089,2005,40.856787,-73.843105,1500 Pelham Parkway South,3222,0,100,3122
Aging In America,89089,2006,40.856787,-73.843105,1500 Pelham Parkway South,32644,0,223,32421
Aging In America,89089,2007,40.856787,-73.843105,1500 Pelham Parkway South,33855,2,11,33842
Aging In America,89089,2008,40.856787,-73.843105,1500 Pelham Parkway South,40635,0,0,40635
Aging In America,89089,2009,40.856787,-73.843105,1500 Pelham Parkway South,25434,0,0,25434
Aging In America,89089,2010,40.856787,-73.843105,1500 Pelham Parkway South,17584,0,0,17584
JASA Shorefront Senior Center,89114,2005,40.575619,-73.959999,3300 Coney Island Avenue,3992,0,32,3960
JASA Shorefront Senior Center,89114,2006,40.575619,-73.959999,3300 Coney Island Avenue,39648,0,198,39450
JASA Shorefront Senior Center,89114,2007,40.575619,-73.959999,3300 Coney Island Avenue,16212,0,59,16153
JASA Shorefront Senior Center,89114,2008,40.575619,-73.959999,3300 Coney Island Avenue,33994,0,438,33556
JASA Shorefront Senior Center,89114,2009,40.575619,-73.959999,3300 Coney Island Avenue,45117,54,3796,41267
JASA Shorefront Senior Center,89114,2010,40.575619,-73.959999,3300 Coney Island Avenue,29886,0,234,29652
JASA Shorefront Senior Center,89114,2011,40.575619,-73.959999,3300 Coney Island Avenue,32967,0,556,32411
JASA Shorefront Senior Center,89114,2012,40.575619,-73.959999,3300 Coney Island Avenue,24608,0,3063,21545
Pride Site - Project/Day Treatment 2,84062,2005,40.7209391,-73.9782011,25 Avenue D,2090,0,2090,0
Pride Site - Project/Day Treatment 2,84062,2006,40.7209391,-73.9782011,25 Avenue D,12520,0,12520,0
Pride Site - Project/Day Treatment 2,84062,2007,40.7209391,-73.9782011,25 Avenue D,18755,0,18755,0
Pride Site - Project/Day Treatment 2,84062,2008,40.7209391,-73.9782011,25 Avenue D,23077,0,23077,0
Pride Site - Project/Day Treatment 2,84062,2009,40.7209391,-73.9782011,25 Avenue D,30855,0,30855,0
Pride Site - Project/Day Treatment 2,84062,2010,40.7209391,-73.9782011,25 Avenue D,27587,0,27587,0
Pride Site - Project/Day Treatment 2,84062,2011,40.7209391,-73.9782011,25 Avenue D,30040,0,30040,0
Pride Site - Project/Day Treatment 2,84062,2012,40.7209391,-73.9782011,25 Avenue D,39128,0,39128,0
Holy Tabernacle Church,82992,2005,40.866505,-73.8224797,"4180 Hutchinson River Parkway East, 20E",1513,523,990,0
Holy Tabernacle Church,82992,2006,40.866505,-73.8224797,"4180 Hutchinson River Parkway East, 20E",1331,281,1050,0
Holy Tabernacle Church,82992,2009,40.866505,-73.8224797,"4180 Hutchinson River Parkway East, 20E",1835,358,1477,0
United House Of Prayer,82062,2005,40.6989562,-73.7949764,160-12 South Road,120,32,73,15
United House Of Prayer,82062,2006,40.6989562,-73.7949764,160-12 South Road,104,36,54,14
United House Of Prayer,82062,2007,40.6989562,-73.7949764,160-12 South Road,0,0,0,0
Faith Mission,80899,2005,40.669925,-73.8111106,133-25 128th Street,4764,301,2108,2355
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2005,40.844817,-73.897495,4123 Third Ave.,12,10,2,0
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2006,40.844817,-73.897495,4123 Third Ave.,230,111,116,3
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2007,40.844817,-73.897495,4123 Third Ave.,425,167,253,5
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2008,40.844817,-73.897495,4123 Third Ave.,220,87,126,7
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2009,40.844817,-73.897495,4123 Third Ave.,124,51,72,1
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2010,40.844817,-73.897495,4123 Third Ave.,49,14,34,1
Puerto Rican Family Institute/Bronx Mental Health Clinic,84975,2011,40.844817,-73.897495,4123 Third Ave.,34,13,21,0
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2005,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,14,3,10,1
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2006,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,153,66,86,1
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2007,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,246,94,149,3
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2008,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,162,67,92,3
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2009,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,93,34,57,2
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2010,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,61,10,50,1
Puerto Rican Family Institute/Queens Mental Health Clinic,84991,2011,40.733657,-73.869342,91- 31 Queens Blvd. Ste. 618,79,31,48,0
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2005,40.7048727,-73.9489738,545 Broadway - 2nd Floor,21,15,6,0
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2006,40.7048727,-73.9489738,545 Broadway - 2nd Floor,383,213,162,8
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2007,40.7048727,-73.9489738,545 Broadway - 2nd Floor,484,296,177,11
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2008,40.7048727,-73.9489738,545 Broadway - 2nd Floor,555,326,226,3
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2009,40.7048727,-73.9489738,545 Broadway - 2nd Floor,133,86,47,0
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2010,40.7048727,-73.9489738,545 Broadway - 2nd Floor,98,65,33,0
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2011,40.7048727,-73.9489738,545 Broadway - 2nd Floor,268,166,101,1
Puerto Rican Family Institute/Child Placement Prevention Program-Bushwick,82764,2012,40.7048727,-73.9489738,545 Broadway - 2nd Floor,275,170,104,1
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2005,40.707273,-73.956073,295 Division Avenue,67,42,25,0
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2006,40.707273,-73.956073,295 Division Avenue,204,124,77,3
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2007,40.707273,-73.956073,295 Division Avenue,101,60,39,2
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2008,40.707273,-73.956073,295 Division Avenue,93,54,39,0
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2009,40.707273,-73.956073,295 Division Avenue,30,19,11,0
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2010,40.707273,-73.956073,295 Division Avenue,79,54,22,3
Puerto Rican Family Institute/Williamsburg Child Placement Prevention Program,84968,2011,40.707273,-73.956073,295 Division Avenue,45,24,21,0
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2005,40.707781,-73.958116,185 Marcy Avenue,0,0,0,0
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2006,40.707781,-73.958116,185 Marcy Avenue,140,70,70,0
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2007,40.707781,-73.958116,185 Marcy Avenue,240,125,114,1
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2008,40.707781,-73.958116,185 Marcy Avenue,167,93,73,1
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2009,40.707781,-73.958116,185 Marcy Avenue,264,134,130,0
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2010,40.707781,-73.958116,185 Marcy Avenue,197,108,89,0
Puerto Rican Family Institute/Brooklyn Head Start Program,84977,2011,40.707781,-73.958116,185 Marcy Avenue,119,50,69,0
National Sorority Of Phi Delta Kappa,84887,2005,40.686581,-73.774805,117-08 Merrick Boulevard,3482,1675,1414,393
National Sorority Of Phi Delta Kappa,84887,2006,40.686581,-73.774805,117-08 Merrick Boulevard,1821,594,720,507
National Sorority Of Phi Delta Kappa,84887,2007,40.686581,-73.774805,117-08 Merrick Boulevard,6793,2186,2540,2067
National Sorority Of Phi Delta Kappa,84887,2008,40.686581,-73.774805,117-08 Merrick Boulevard,5703,2092,2283,1328
National Sorority Of Phi Delta Kappa,84887,2009,40.686581,-73.774805,117-08 Merrick Boulevard,18206,7551,7702,2953
National Sorority Of Phi Delta Kappa,84887,2010,40.686581,-73.774805,117-08 Merrick Boulevard,30375,11599,14094,4682
National Sorority Of Phi Delta Kappa,84887,2011,40.686581,-73.774805,117-08 Merrick Boulevard,49010,16827,22740,9443
National Sorority Of Phi Delta Kappa,84887,2012,40.686581,-73.774805,117-08 Merrick Boulevard,38834,12342,17535,8957
National Sorority Of Phi Delta Kappa,84887,2013,40.686581,-73.774805,117-08 Merrick Boulevard,43625,13458,19879,10288
National Sorority Of Phi Delta Kappa,84887,2014,40.686581,-73.774805,117-08 Merrick Boulevard,54506,20607,22744,11155
National Sorority Of Phi Delta Kappa,84887,2015,40.686581,-73.774805,117-08 Merrick Boulevard,43640,14363,21049,8228
National Sorority Of Phi Delta Kappa,84887,2016,40.686581,-73.774805,117-08 Merrick Boulevard,51396,18450,23483,9463
National Sorority Of Phi Delta Kappa,84887,2017,40.686581,-73.774805,117-08 Merrick Boulevard,31008,11165,13412,6431
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2005,40.693496,-73.991359,175 Remsen Street,4,2,2,0
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2006,40.693496,-73.991359,175 Remsen Street,62,25,33,4
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2007,40.693496,-73.991359,175 Remsen Street,40,22,18,0
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2008,40.693496,-73.991359,175 Remsen Street,83,50,32,1
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2009,40.693496,-73.991359,175 Remsen Street,60,44,16,0
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2010,40.693496,-73.991359,175 Remsen Street,61,37,24,0
Puerto Rican Family Institute/Children's Intensive Case Management Program,84969,2011,40.693496,-73.991359,175 Remsen Street,46,36,10,0
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2005,40.816034,-73.918452,384 East 149th Street,0,0,0,0
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2006,40.816034,-73.918452,384 East 149th Street,147,101,45,1
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2007,40.816034,-73.918452,384 East 149th Street,172,110,61,1
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2008,40.816034,-73.918452,384 East 149th Street,125,76,49,0
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2009,40.816034,-73.918452,384 East 149th Street,78,57,21,0
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2010,40.816034,-73.918452,384 East 149th Street,24,12,11,1
Puerto Rican Family Institute/Bronx Child Placement Prevention Program,84967,2011,40.816034,-73.918452,384 East 149th Street,0,0,0,0
Puerto Rican Family Institute/East New York/CPPP,84966,2005,40.6791,-73.886814,2924 Fulton St.,40,24,16,0
Puerto Rican Family Institute/East New York/CPPP,84966,2006,40.6791,-73.886814,2924 Fulton St.,160,104,54,2
Puerto Rican Family Institute/East New York/CPPP,84966,2007,40.6791,-73.886814,2924 Fulton St.,222,153,68,1
Puerto Rican Family Institute/East New York/CPPP,84966,2008,40.6791,-73.886814,2924 Fulton St.,205,146,58,1
Puerto Rican Family Institute/East New York/CPPP,84966,2009,40.6791,-73.886814,2924 Fulton St.,155,106,45,4
Puerto Rican Family Institute/East New York/CPPP,84966,2010,40.6791,-73.886814,2924 Fulton St.,117,74,42,1
Puerto Rican Family Institute/East New York/CPPP,84966,2011,40.6791,-73.886814,2924 Fulton St.,28,19,9,0
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2005,40.709299,-73.958737,217 Havemeyer St. ,0,0,0,0
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2006,40.709299,-73.958737,217 Havemeyer St. ,116,52,50,14
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2007,40.709299,-73.958737,217 Havemeyer St. ,71,24,20,27
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2008,40.709299,-73.958737,217 Havemeyer St. ,155,46,76,33
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2009,40.709299,-73.958737,217 Havemeyer St. ,68,25,28,15
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2010,40.709299,-73.958737,217 Havemeyer St. ,135,51,59,25
Puerto Rican Family Institute/Brooklyn Mental Health Clinic,84978,2011,40.709299,-73.958737,217 Havemeyer St. ,10,0,4,6
Goodwill Tenants Association Inc.,80913,2006,40.7743181,-73.9311433,4-21 27th Avenue,2148,450,875,823
Goodwill Tenants Association Inc.,80913,2007,40.7743181,-73.9311433,4-21 27th Avenue,7652,1127,3973,2552
Goodwill Tenants Association Inc.,80913,2008,40.7743181,-73.9311433,4-21 27th Avenue,3853,887,2235,731
Goodwill Tenants Association Inc.,80913,2009,40.7743181,-73.9311433,4-21 27th Avenue,11260,3389,6095,1776
Goodwill Tenants Association Inc.,80913,2010,40.7743181,-73.9311433,4-21 27th Avenue,42294,2156,38351,1787
Goodwill Tenants Association Inc.,80913,2011,40.7743181,-73.9311433,4-21 27th Avenue,9333,2760,4318,2255
Goodwill Tenants Association Inc.,80913,2012,40.7743181,-73.9311433,4-21 27th Avenue,10025,2969,4758,2298
Goodwill Tenants Association Inc.,80913,2013,40.7743181,-73.9311433,4-21 27th Avenue,11150,3252,4932,2966
Goodwill Tenants Association Inc.,80913,2014,40.7743181,-73.9311433,4-21 27th Avenue,10499,3094,4636,2769
Goodwill Tenants Association Inc.,80913,2015,40.7743181,-73.9311433,4-21 27th Avenue,12048,3676,4898,3474
Goodwill Tenants Association Inc.,80913,2016,40.7743181,-73.9311433,4-21 27th Avenue,13213,4018,5190,4005
Goodwill Tenants Association Inc.,80913,2017,40.7743181,-73.9311433,4-21 27th Avenue,8422,2399,3408,2615
New York School Of Urban Ministry,80939,2006,40.7588761,-73.9122836,46-04 31st Avenue,850,0,850,0
New York School Of Urban Ministry,80939,2007,40.7588761,-73.9122836,46-04 31st Avenue,8523,369,8036,118
Citymeals On Wheels-Steinway Senior,84644,2007,40.775411,-73.902573,20-43 Steinway Street,7423,0,0,7423
North Queens Family Center,81787,2007,40.7713366,-73.9232034,23-40 Astoria Boulevard,750,0,750,0
North Queens Family Center,81787,2008,40.7713366,-73.9232034,23-40 Astoria Boulevard,390,0,390,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2006,40.765753,-73.772725,38-20 Bell Blvd,25434,25434,0,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2007,40.765753,-73.772725,38-20 Bell Blvd,25891,24712,1179,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2008,40.765753,-73.772725,38-20 Bell Blvd,21047,20945,102,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2009,40.765753,-73.772725,38-20 Bell Blvd,33221,33074,147,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2010,40.765753,-73.772725,38-20 Bell Blvd,20159,19996,163,0
NOAH'S ARK PROGRESSIVE LEARNING CENTER,84782,2011,40.765753,-73.772725,38-20 Bell Blvd,13764,13720,44,0
JOHN WESLEY UNITED METHODIST CHURCH,85059,2006,40.686683,-73.951274,260 QUINCY STREET,285,78,161,46
JOHN WESLEY UNITED METHODIST CHURCH,85059,2007,40.686683,-73.951274,260 QUINCY STREET,3648,982,2109,557
JOHN WESLEY UNITED METHODIST CHURCH,85059,2008,40.686683,-73.951274,260 QUINCY STREET,3560,985,2172,403
JOHN WESLEY UNITED METHODIST CHURCH,85059,2009,40.686683,-73.951274,260 QUINCY STREET,5890,1679,3748,463
JOHN WESLEY UNITED METHODIST CHURCH,85059,2010,40.686683,-73.951274,260 QUINCY STREET,4672,1397,2826,449
JOHN WESLEY UNITED METHODIST CHURCH,85059,2011,40.686683,-73.951274,260 QUINCY STREET,4476,1397,2610,469
JOHN WESLEY UNITED METHODIST CHURCH,85059,2012,40.686683,-73.951274,260 QUINCY STREET,4284,1454,2499,331
JOHN WESLEY UNITED METHODIST CHURCH,85059,2013,40.686683,-73.951274,260 QUINCY STREET,4610,1373,2820,417
